year,title,type,wiki_id,tvt_id,trope_count
1989,A Nightmare on Elm Street 5: The Dream Child,film,3038054,374033,49
1989,The Church,film,11680456,374587,24
1989,No Holds Barred,film,1623500,374853,39
1989,Sleepaway Camp III: Teenage Wasteland,film,4112455,386283,5
1989,Jesus Of Montreal,film,498211,393269,12
1989,Millennium,film,972940,395816,23
1989,Crimes and Misdemeanors,film,1320650,400938,17
1989,Best Of The Best,film,1964896,401010,12
1989,Harlem Nights,film,1681132,402269,11
1989,Gunhed,film,8237560,402372,58
1989,Born on the Fourth of July,film,4457806,403279,11
1989,Gleaming The Cube,film,1852926,432655,6
1989,The Punisher (1989),film,2876564,441623,40
1989,My Left Foot,film,129542,446607,11
1989,For All Mankind,film,2441782,448164,10
1989,Casualties of War,film,226682,453320,19
1989,Cannibal Women In The Avocado Jungle Of Death,film,1846857,471285,10
1989,Lock Up,film,4944673,477865,14
1989,The Fly II,film,692739,478207,21
1989,R.O.T.O.R.,film,4208760,494347,90
1989,Blue Steel,film,4503816,494697,8
1990,I Come in Peace,film,9963622,42354,42
1990,Teenage Mutant Ninja Turtles,film,2323962,45547,138
1990,Quick Change,film,1834015,45648,49
1990,Lionheart,film,4162938,64745,4
1990,Dick Tracy,film,725984,73861,39
1990,Nikita,film,264943,219697,21
1990,Troll 2,film,2786477,300205,78
1990,Miller's Crossing,film,55495,312378,108
1990,Jacob's Ladder,film,492056,312814,41
1990,Arachnophobia,film,328344,316176,41
1990,Hard to Kill,film,67415,325628,19
1990,Frankenhooker,film,2259073,328437,31
1990,Hardware,film,2175063,329091,33
1990,Nightbreed,film,1126777,331000,43
1990,Darkman,film,1839695,335559,21
1990,The Final Sacrifice,film,3077365,339699,23
1990,GoodFellas,film,64394,340021,178
1990,Soultaker,film,9907431,340182,30
1990,Rockula,film,17926236,342648,2
1990,Nuns On The Run,film,168774,350649,10
1990,Kindergarten Cop,film,997939,350697,52
1990,The Dark Side of the Moon,film,11033226,353761,11
1990,Pump Up The Volume,film,1563060,354291,17
1990,Marked for Death,film,67414,357733,8
1990,Captain America (1990),film,4557151,359395,41
1990,Total Recall (1990),film,55325,360228,154
1990,The Adventures of Ford Fairlane,film,2164332,361686,36
1990,House Party,film,312228,361932,17
1990,Air America,film,851800,361942,27
1990,Awakenings,film,129602,361943,8
1990,Bird On A Wire,film,4213204,362002,15
1990,Dances with Wolves,film,129585,362003,53
1990,Flatliners,film,673469,362113,22
1990,Spaced Invaders,film,7761830,362114,50
1990,Robot Jox,film,6076402,362115,65
1990,Quigley Down Under,film,2688769,362116,61
1990,Edward Scissorhands,film,302970,362174,79
1990,Ernest Goes To Jail,film,2237779,362332,26
1990,Fire Birds,film,1792785,362333,36
1990,Joe Versus The Volcano,film,176489,362336,50
1990,King Of New York,film,833502,362337,9
1990,Memphis Belle,film,3717069,362522,29
1990,Mother Goose Rock 'n' Rhyme,film,4377259,362524,10
1990,Mr. Destiny,film,948223,362526,10
1990,Pacific Heights,film,1695109,362528,5
1990,Presumed Innocent,film,1189804,362529,37
1990,Pretty Woman,film,156745,362530,36
1990,Wild at Heart,film,246963,362531,31
1990,Sgt Kabukiman NYPD,film,4653208,362890,17
1990,Repossessed,film,1308799,375245,45
1990,Days of Thunder,film,651322,376168,17
1990,Short Time,film,3368406,378515,8
1990,The Hunt for Red October,film,3557540,383725,112
1990,Delta Force 2: The Colombian Connection,film,6653265,387201,9
1990,Misery,film,7074043,389334,122
1990,Leatherface: The Texas Chainsaw Massacre III,film,2609817,389612,6
1990,Die Hard 2,film,433824,396989,84
1990,The Bonfire of the Vanities,film,5206156,400036,23
1990,The Witches,film,3112996,401854,82
1990,Reversal of Fortune,film,171011,402169,18
1990,Mermaids,film,961777,409583,12
1990,Shakma,film,38227611,415007,24
1990,Begotten,film,4453753,420808,13
1990,Ghost Dad,film,650922,429947,9
1990,Predator 2,film,620034,430551,72
1990,RoboCop 2,film,1330220,431243,107
1990,A Gnome Named Gnorm,film,36166703,431445,23
1990,Madhouse,film,1042090,431935,36
1990,Rocky V,film,153435,433302,20
1990,The Russia House,film,18577105,439346,8
1990,Heaven And Earth,film,2124881,439421,17
1990,I Love You To Death,film,2099242,461577,6
1990,Think Big,film,24157841,465415,15
1990,Death Warrant,film,2350521,471031,23
1990,Europa Europa,film,459801,471442,4
1990,Cry-Baby,film,1452377,475608,62
1990,Days of Being Wild,film,430419,476244,15
1990,The Invisible Maniac,film,31303783,483391,66
1990,I Bought a Vampire Motorcycle,film,14267167,484201,34
1990,Slumber Party Massacre III,film,15279295,487178,23
1990,Hidden Agenda,film,4299478,492324,5
1991,Flight of the Intruder,film,5136480,224189,50
1991,Toy Soldiers,film,30873996,289678,22
1991,"He Said, She Said",film,2198086,294799,4
1991,Don't Tell Mom the Babysitter's Dead,film,576217,301701,55
1991,All I Want for Christmas,film,12813263,303352,9
1991,Zeiram,film,724699,307322,29
1991,La Belle Noiseuse,film,3555758,310448,9
1991,Hot Shots!,film,1048388,313546,81
1991,Hook,film,443972,314865,114
1991,The Rocketeer,film,5807082,315663,138
1991,Godzilla vs. King Ghidorah,film,12002,316213,49
1991,The People Under the Stairs,film,1828138,324019,45
1991,My Own Private Idaho,film,605198,328339,12
1991,Ricochet,film,4179782,329246,39
1991,JFK,film,39311,335516,39
1991,Cast a Deadly Spell,film,2918673,349044,57
1991,Star Trek VI: The Undiscovered Country,film,161190,352188,160
1991,Switch!,film,5501976,355038,33
1991,Queens Logic,film,13547387,360093,21
1991,City Slickers,film,352455,361847,42
1991,The Fisher King,film,171051,361961,43
1991,Green Card,film,44457,362334,12
1991,The Grifters,film,770184,362335,30
1991,And You Thought Your Parents Were Weird!,film,20125873,362653,27
1991,Backdraft,film,592766,362664,39
1991,Barton Fink,film,320401,362665,39
1991,Black Robe,film,1586802,362667,25
1991,Boyz n the Hood,film,155997,362668,30
1991,The Commitments,film,5303308,362691,43
1991,Cool as Ice,film,314093,362693,54
1991,Curly Sue,film,5992871,362695,9
1991,Dead Again,film,772823,362701,45
1991,Double Impact,film,2311212,362703,33
1991,Drop Dead Fred,film,927401,362711,44
1991,Ernest Scared Stupid,film,4012556,362712,50
1991,Harley Davidson and the Marlboro Man,film,2037842,362716,20
1991,Hudson Hawk,film,100274,362717,130
1991,If Looks Could Kill,film,6643402,362718,72
1991,The Inner Circle,film,4613077,362720,4
1991,King Ralph,film,825149,362724,30
1991,LA Story,film,1034719,362725,41
1991,The Last Boy Scout,film,706878,362727,53
1991,Little Man Tate,film,489156,362728,34
1991,The Linguini Incident,film,2777580,362729,19
1991,Mobsters,film,737234,362731,5
1991,New Jack City,film,686066,362873,56
1991,Nothing But Trouble,film,4520121,362874,22
1991,Once Upon a Time in China,film,9951441,362876,70
1991,Other Peoples Money,film,1996624,362878,23
1991,Out For Justice,film,67419,362879,11
1991,Point Break,film,483274,362884,40
1991,Raise the Red Lantern,film,78425,362885,40
1991,Robin Hood: Prince of Thieves,film,261402,362886,99
1991,Rubin And Ed,film,5608065,362887,18
1991,Showdown in Little Tokyo,film,584713,362888,37
1991,Sleeping With The Enemy,film,924767,362889,34
1991,Slacker,film,503562,362891,14
1991,Soap Dish,film,2354228,362892,63
1991,Suburban Commando,film,849321,362893,25
1991,What About Bob?,film,946305,362894,55
1991,Until The End Of The World,film,31908,362895,34
1991,Shakes the Clown,film,2492941,363244,43
1991,My Girl,film,673407,366676,39
1991,The Addams Family,film,26742350,369131,137
1991,Freddy's Dead: The Final Nightmare,film,2933385,374330,59
1991,Pure Luck,film,9969768,374757,19
1991,"Silent Night, Deadly Night 5: The Toy Maker",film,5906516,384978,22
1991,The Silence of the Lambs,film,30006,389253,96
1991,Defending Your Life,film,2304640,395144,34
1991,Wedlock,film,16676995,396822,10
1991,Highlander II: The Quickening,film,4440305,404027,39
1991,The Hard Way,film,5169883,405037,7
1991,Grand Canyon,film,2673320,405956,46
1991,Riki-Oh: The Story of Ricky,film,4092144,416048,57
1991,Dutch,film,5010137,416393,11
1991,There's Nothing Out There,film,40280561,419416,42
1991,Terminator 2: Judgment Day,film,34344124,422691,235
1991,Bugsy,film,133480,431632,13
1991,Jungle Fever,film,167724,435137,6
1991,Scanners II: The New Order,film,14581235,435704,40
1991,Delirious?,film,3152882,444071,15
1991,The Dark Wind,film,40127179,453733,31
1991,Killer Nerd,film,40223484,461827,5
1991,Firehead,film,39693535,466244,64
1991,Nudist Colony of the Dead,film,18524941,471524,5
1991,Robin Hood (1991),film,6309072,473741,27
1991,Truly Madly Deeply,film,168747,479909,7
1991,Samurai Cop,film,45336113,480634,15
1991,Mystery Date,film,12191026,500820,17
1992,Buffy the Vampire Slayer,film,4231,20613,134
1992,Class Act,film,1480608,73134,49
1992,Beethoven,film,348994,268995,44
1992,Poison Ivy,film,555857,289570,9
1992,Singles,film,577663,289841,28
1992,Necessary Roughness,film,3681139,290359,36
1992,Happy Hell Night,film,44381676,295776,23
1992,Leap of Faith,film,3319694,297300,15
1992,Bram Stoker's Dracula,film,337740,301803,116
1992,Mikey,film,16013696,302537,7
1992,Hard Boiled,film,577618,303487,59
1992,Wayne's World,film,77744,312831,142
1992,Unforgiven,film,133574,315199,112
1992,The Lover,film,13332407,322047,36
1992,Dr. Giggles,film,6491387,322554,41
1992,Nemesis,film,3066864,324435,23
1992,Husbands And Wives,film,890407,327558,11
1992,Malcolm X,film,300972,329304,14
1992,Reservoir Dogs,film,297111,329311,63
1992,Innocent Blood,film,2917795,330569,41
1992,Sleepwalkers,film,4286886,331010,30
1992,Freejack,film,1368785,340456,22
1992,Batman Returns,film,4728,348186,241
1992,Bad Lieutenant,film,1238102,348197,5
1992,Glengarry Glen Ross,film,2000074,348751,44
1992,Sister Act,film,920468,352473,64
1992,Raising Cain,film,3671998,356080,24
1992,Under Siege,film,67417,357298,76
1992,Tom and Jerry: The Movie,film,1377041,358282,60
1992,House IV,film,5145148,358300,17
1992,Sneakers,film,1252047,362109,92
1992,Twin Peaks: Fire Walk With Me,film,245515,362110,49
1992,A Few Good Men,film,20691749,362917,84
1992,A River Runs Through It,film,6286627,362918,12
1992,Baraka,film,183619,362951,13
1992,Bob Roberts,film,910628,363078,10
1992,The Bodyguard,film,412476,363079,19
1992,Brain Donors,film,3059075,363080,37
1992,Captain Ron,film,4179081,363081,15
1992,Cool World,film,600194,363082,64
1992,The Crying Game,film,30581,363083,49
1992,Death Becomes Her,film,105972,363084,97
1992,Diggstown,film,6392129,363085,33
1992,Encino Man,film,1596589,363088,39
1992,The Hand That Rocks the Cradle,film,1037120,363113,31
1992,The Lawnmower Man,film,672934,363124,32
1992,A League of Their Own,film,543433,363125,53
1992,Medicine Man,film,2100492,363220,17
1992,Mom and Dad Save the World,film,2161511,363222,51
1992,Munchie,film,23941849,363224,4
1992,My Cousin Vinny,film,324616,363226,70
1992,Newsies,film,944471,363227,52
1992,Passenger 57,film,2202963,363231,5
1992,Radio Flyer,film,1071462,363235,44
1992,Romper Stomper,film,1376794,363236,12
1992,Scent of a Woman,film,133648,363238,31
1992,School Ties,film,1400747,363243,15
1992,Sidekicks,film,1308304,363245,22
1992,Single White Female,film,2632500,363246,37
1992,Stay Tuned,film,1673495,363247,62
1992,Prom Night IV: Deliver Us From Evil,film,6589296,383813,13
1992,Split Second,film,2337131,384342,37
1992,The Mambo Kings,film,1444040,386019,10
1992,Shin Kamen Rider: Prologue,film,5625535,387138,25
1992,A Midnight Clear,film,3461760,388100,37
1992,Far And Away,film,705925,397264,32
1992,White Men Can't Jump,film,1665752,401744,21
1992,The Muppet Christmas Carol,film,1131832,403229,79
1992,Like Water for Chocolate,film,15142854,404169,50
1992,Naked Lunch,film,307690,407504,24
1992,The Player,film,358263,408970,26
1992,Kuffs,film,2674286,414898,13
1992,The Vagrant,film,13254862,417371,12
1992,Hellraiser III: Hell On Earth,film,3745331,423243,47
1992,Scanners III: The Takeover,film,14586950,435705,23
1992,Strictly Ballroom,film,542202,438901,29
1992,Mo Money,film,4130836,450348,8
1992,The Distinguished Gentleman,film,2930527,456774,20
1992,Ladybugs,film,3488543,462338,8
1992,American Me,film,4362641,470514,13
1992,King Of Beggars,film,9362866,472719,17
1992,Highway 61,film,2162640,484950,8
1992,Pet Sematary Two,film,2995876,487924,11
1992,Juice,film,3158499,496153,12
1993,Groundhog Day,film,142327,38,98
1993,Cliffhanger,film,746845,30398,81
1993,Toys,film,492540,65998,60
1993,Philadelphia,film,468293,69539,38
1993,Malice,film,2216055,267125,22
1993,Rigoletto,film,65956,281450,28
1993,Robot Wars,film,13991714,283828,6
1993,The Fugitive,film,1822067,286902,122
1993,What's Eating Gilbert Grape,film,656608,301687,26
1993,Mrs. Doubtfire,film,348737,301705,63
1993,Cannibal! The Musical,film,527414,312382,72
1993,Schindler's List,film,65834,312805,104
1993,Hocus Pocus,film,1962219,313192,142
1993,Carlito's Way,film,692661,313723,11
1993,Godzilla vs. Mechagodzilla II,film,650219,316416,21
1993,Candyman,film,1256990,319310,43
1993,Grumpy Old Men,film,1934018,320767,24
1993,The Hour Of The Pig,film,5629983,322949,11
1993,Stalingrad,film,1040736,324282,12
1993,Cronos,film,3080704,324320,19
1993,Zombie Blood Bath,film,11892657,324444,36
1993,The Firm,film,39826036,326744,37
1993,Schwarzfahrer,film,15737392,328062,14
1993,The Good Son,film,311935,328725,48
1993,The Joy Luck Club,film,5527808,329144,47
1993,Man Bites Dog,film,73585,331806,38
1993,Posse,film,733836,331851,12
1993,Hard Target,film,1631497,336496,46
1993,Once Upon a Forest,film,2611302,340190,117
1993,The Nightmare Before Christmas,film,403227,340296,216
1993,Robin Hood: Men in Tights,film,556241,345026,134
1993,Last Action Hero,film,675832,350703,170
1993,Demolition Man,film,548669,350751,207
1993,Dennis the Menace,film,3447732,351846,34
1993,The Piano,film,133688,354798,56
1993,Matinee,film,6215998,356563,75
1993,Cop and a Half,film,6169082,357736,6
1993,Homeward Bound: The Incredible Journey,film,1212256,358046,83
1993,Jurassic Park,film,68485,358343,71
1993,Gettysburg,film,1236122,361105,92
1993,Les Visiteurs,film,2191058,361933,36
1993,By The Sword,film,10925906,362669,24
1993,Peter's Friends,film,227231,363233,18
1993,Alive,film,646009,363453,11
1993,A Bronx Tale,film,591309,363455,75
1993,Caro Diario,film,7049779,363458,12
1993,Cool Runnings,film,1428132,363459,51
1993,The Crush,film,805037,363460,21
1993,Dave,film,693325,363461,54
1993,Dazed and Confused,film,503573,363462,38
1993,Dragon: The Bruce Lee Story,film,647756,363508,26
1993,Falling Down,film,19625929,363509,114
1993,Fatal Instinct,film,2046735,363510,47
1993,Farewell My Concubine,film,204774,363511,21
1993,Green Snake,film,3225960,363523,10
1993,Heart and Souls,film,4511738,363525,23
1993,In the Line of Fire,film,676054,363694,66
1993,Indecent Proposal,film,864183,363696,11
1993,Iron Monkey,film,2048766,363697,20
1993,Kalifornia,film,600209,363699,17
1993,Kung Fu Cult Master,film,26456639,363701,15
1993,Menace II Society,film,682393,363704,29
1993,Made in America,film,3412440,363706,10
1993,The Meteor Man,film,6488571,363707,38
1993,My Boyfriends Back,film,1032643,363708,30
1993,Loaded Weapon 1,film,685981,363710,127
1993,Only the Strong,film,1666550,363811,23
1993,Rookie of the Year,film,1811116,363812,41
1993,Rudy,film,286893,363813,8
1993,The Sandlot,film,2068890,363814,70
1993,Searching for Bobby Fischer,film,573912,363815,13
1993,Sleepless In Seattle,film,226198,363816,24
1993,Sliver,film,11059900,363817,10
1993,So I Married an Axe Murderer,film,212671,363818,27
1993,Sonatine,film,748895,363819,8
1993,Son in Law,film,3779953,363821,10
1993,Splitting Heirs,film,3200178,363822,15
1993,Striking Distance,film,2130880,363824,42
1993,Surf Ninjas,film,1386250,363825,35
1993,The Thing Called Love,film,6939673,363827,49
1993,Tombstone,film,525113,363828,115
1993,True Romance,film,441315,363829,65
1993,Undercover Blues,film,3301903,363830,26
1993,The Untold Story,film,2636349,363831,16
1993,The Wedding Banquet,film,573304,363833,16
1993,What's Love Got to Do with It,film,171066,363834,15
1993,We're Back! A Dinosaur's Story,film,5002289,363836,73
1993,Coneheads,film,1812216,365892,58
1993,Freaked,film,1614771,366039,53
1993,Jason Goes to Hell: The Final Friday,film,2375811,367668,47
1993,Man's Best Friend,film,5273390,373474,8
1993,Daens,film,4985824,373923,22
1993,Kamen Rider ZO,film,3445885,387139,26
1993,Wittgenstein,film,11296130,387936,15
1993,City Hunter,film,4844617,396874,26
1993,Aspen Extreme,film,5592074,404655,18
1993,Body Melt,film,4594202,405393,16
1993,The Remains of the Day,film,1577389,408642,50
1993,Dead Right,film,12836791,408733,12
